Topo
179.77304
179.61392
179.33846
179.08492
178.86954
178.6395
178.47658
178.20471
177.98854
177.85687
177.61276
177.41043
177.21344
177.00066
176.95578
176.70587
176.58423
176.43777
176.1579
176.02594
175.90056
175.72133
175.62973
175.5067
175.31233
175.17863
175.07747
174.94194
174.82047
174.70103
174.58594
174.4562
174.35934
174.21254
174.13051
174.02763
173.92842
173.83067
173.7454
173.6442
173.53642
173.51332
173.40257
173.31528
173.23077
173.16035
173.08423
173.01624
172.93976
172.91005
172.82616
172.74988
172.70436
172.63295
172.60152
172.54733
172.49352
172.44356
172.38794
172.35205
172.32594
172.27367
172.23946
172.19777
172.16751
172.10939
172.08864
172.06177
172.03499
171.99947
172.00107
171.96402
171.92252
171.90538
171.87817
171.87366
171.83714
171.81972
171.80833
171.79398
171.81036
171.7803
171.75597
171.76048
171.7551
171.75659
171.74399
171.73561
171.73969
171.74559
171.74889
171.72957
171.73615
171.72482
171.70012
171.7487
171.75272
171.78104
171.76674
171.7807
171.79149
171.80865
171.8174
171.84866
171.87022
171.87585
171.87909
171.90729
171.93907
171.9461
171.9903
171.98466
172.04338
172.07297
172.08188
172.0908
172.13512
172.18085
172.19054
172.23721
172.27805
172.31326
172.34097
172.37035
172.4184
172.44847
172.52045
172.5346
172.59677
172.6402
172.63237
172.68216
172.78531
172.78159
172.82642
172.89166
172.92259
172.95915
173.00053
173.03506
173.06786
173.15054
173.19382
173.18312
173.26666
173.31001
173.3445
173.3929
173.38022
173.45718
173.45374
173.55208
173.58261
173.5773
173.65053
173.67784
173.6574
173.7715
173.78603
173.7913
173.78302
173.83072
173.8519
173.80965
173.84909
173.94379
173.87984
173.94067
173.91182
173.8943
173.93231
173.88335
173.92717
173.89853
173.94704
173.8909
173.91367
173.86316
173.89491
173.89876
173.8605
173.82823
173.85875
173.79091
173.75424
173.76105
173.7011
173.71968
173.68237
173.64206
173.65634
173.59982
173.52408
173.52759
173.51752
173.48338
173.43976
173.42442
173.4079
173.37256
173.3224
173.28932
173.26482
170.498
170.4773
170.46588
170.45024
170.43529
170.41945
170.40933
170.3946
170.38487
170.37938
170.3676
170.35915
170.35072
170.34651
170.33888
170.33401
170.32997
170.32648
170.32114
170.3197
170.31657
170.3156
170.31097
170.30965
170.31154
170.31349
170.31259
170.31393
170.31573
170.31744
170.32115
170.32408
170.32466
170.33603
170.33884
170.34154
170.34848
170.35823
170.3675
170.3724
170.38483
170.39667
170.40462
170.41768
170.4282
170.44327
170.4656
170.4729
170.4934
170.51234
170.5338
170.55072
170.5714
170.59985
170.62723
170.64886
170.68553
170.72179
170.75089
170.78444
170.82999
170.86545
170.90904
170.9558
171.01195
171.06827
171.1255
171.19194
171.25395
171.30528
171.38501
171.45485
171.53775
171.61687
171.70757
171.80917
171.94353
172.04195
172.1254
172.24673
172.3793
172.48215
172.62712
172.79631
172.92537
173.1262
173.31726
173.42769
173.6212
173.8683
174.06001
174.27023
174.48953
174.65944
174.9313
175.17532
175.44502
175.64406
175.99019
176.22035
176.45609
176.79395
177.12279
177.50397
177.82182
177.97676
178.4367
178.74788
179.10254
179.42047
179.74582
180.01826
180.49805
180.97473
181.05722
181.66594
182.00432
182.34161
182.82741
183.09615
183.37401
183.65907
184.1546
184.62689
185.01866
185.28036
185.51976
185.98708
186.02151
186.37859
186.78305
187.13411
187.241
187.62714
187.94495
187.92737
188.11575
188.34474
188.27579
188.70544
188.92287
188.94
189.01753
189.30022
189.42725
189.43741
189.49496
189.41699
189.44385
189.50783
189.70692
189.38138
189.37279
189.39297
189.2407
188.99979
188.91806
188.94435
188.76419
188.72871
188.6259
188.26231
187.9428
187.82973
187.81873
187.43736
187.35922
186.98381
186.978
186.6097
186.35986
186.17027
185.68805
185.65381
185.46024
185.07135
184.96153
184.59044
184.34802
184.05626
183.85796
183.56613
183.25723
182.96684
182.68301
182.47108
182.21892
181.89188
181.74524
181.44696
181.17438
181.01868
180.67911
180.46227
180.22386
180.01495
179.7627
179.57098
179.30789
179.04582
178.82738
178.64388
178.3581
178.23158
178.11313
177.79425
177.73456
177.54759
177.24211
177.01074
176.88983
176.70743
176.5549
176.42593
176.28722
176.08662
175.9408
175.81389
175.58403
175.48186
175.38542
175.24142
175.12859
174.97533
174.85654
174.78229
174.64223
174.4771
174.40508
174.275
174.21559
174.08365
173.96805
173.87569
173.7993
173.73457
173.64609
173.55714
173.47466
173.39957
173.32468
173.2514
173.15921
173.08334
173.04909
172.98299
172.9124
172.8701
172.77557
172.72992
172.69107
172.62108
172.58063
172.51886
172.48097
172.40837
172.38406
172.33919
172.32013
172.28972
172.23271
172.2246
172.17401
172.14459
172.1137
172.06358
172.05609
172.03653
171.99947
171.98732
171.97154
171.96147
171.91956
171.89821
171.90285
171.84448
171.86618
171.8431
171.85
171.83458
171.82535
171.8168
171.80864
171.8007
171.81639
171.81053
171.79718
171.80084
171.81892
171.79716
171.79869
171.79724
171.81514
171.81618
171.84381
171.84462
171.84808
171.87521
171.85046
171.87364
171.8998
171.93181
171.92982
171.96407
171.98114
171.98271
172.02411
172.06839
172.08879
172.10785
172.12383
172.16335
172.20204
172.20328
172.2802
172.30453
172.32085
172.38016
172.40019
172.41583
172.46323
172.53702
172.55319
172.5931
172.65903
172.69727
172.6809
172.753
172.79604
172.8613
172.89119
172.95753
172.95995
173.04892
173.08855
173.12593
173.16847
173.21873
173.25871
173.28593
173.3336
173.37819
173.40561
173.43175
173.5224
173.52872
173.60739
173.59613
173.63237
173.65146
173.70998
173.7305
173.74042
173.77658
173.81041
173.83992
173.84946
173.89555
173.92265
173.94144
173.95215
173.94707
173.93788
173.94997
173.95099
173.98062
173.96776
173.91718
173.97525
173.96135
173.95222
173.91168
173.92818
173.92992
173.90237
173.86885
173.84961
173.8336
173.8103
173.77966
173.75648
173.71683
173.68933
173.6726
173.69408
173.6088
173.631
173.55855
173.52974
173.57062
173.4994
173.4576
173.44394
173.36552
173.34502
173.33914
173.28116
173.23462
173.227
173.20287
170.53749
170.51453
170.497
170.48106
170.46704
170.45763
170.43681
170.42586
170.41725
170.40347
170.39955
170.38258
170.38031
170.36986
170.36316
170.3612
170.35408
170.34996
170.34563
170.34096
170.33719
170.33679
170.33452
170.33687
170.3329
170.33527
170.3343
170.33365
170.33987
170.34306
170.34187
170.34898
170.35428
170.35829
170.36551
170.37009
170.37996
170.38902
170.3954
170.40343
170.40996
170.41927
170.43668
170.4499
170.46495
170.47932
170.49901
170.51482
170.53145
170.54303
170.56798
170.6002
170.6319
170.64568
170.68361
170.71014
170.75128
170.78357
170.81543
170.85603
170.90137
170.93657
170.98915
171.05385
171.09966
171.13676
171.21754
171.28374
171.35107
171.42009
171.50629
171.58888
171.69075
171.75443
171.8717
171.98616
172.08128
172.19331
172.30971
172.43677
172.58253
172.72566
172.88962
173.07115
173.25142
173.43346
173.5841
173.77193
173.99284
174.1893
174.42068
174.63052
174.81717
175.11578
175.34889
175.6702
175.95628
176.16034
176.44008
176.70703
177.0198
177.42723
177.7696
178.25354
178.4796
178.83098
179.14172
179.35298
179.79166
180.15903
180.41118
180.92828
181.33295
181.82088
182.03954
182.47374
182.93105
183.3098
183.70238
184.0449
184.22995
184.6909
185.11885
185.47723
185.95288
186.13524
186.48843
186.96167
187.11002
187.35281
187.37439
187.89262
188.10785
188.47676
188.67355
188.84818
189.13872
188.9446
189.18707
189.24884
189.59572
189.44528
189.84026
189.93378
190.15503
189.97993
189.84048
190.04485
189.80467
189.84866
189.70088
189.91515
189.86928
189.64407
189.47107
189.14755
189.20169
189.12976
188.86899
188.81305
188.52963
188.16519
188.16283
187.91635
187.78659
187.62994
187.09421
187.11722
186.7082
186.32922
186.14453
185.8448
185.7949
185.32927
185.11438
185.07695
184.64914
184.27742
184.1691
183.82549
183.55862
183.2826
183.0331
182.80078
182.43779
182.19627
181.9688
181.54544
181.46495
181.19058
180.89532
180.72734
180.44643
180.18776
179.97908
179.77052
179.51706
179.22673
179.05298
178.87173
178.70897
178.43423
178.27895
177.96355
177.82117
177.70258
177.49982
177.2692
177.09175
176.9414
176.70862
176.54
176.36873
176.33025
176.17213
175.88733
175.78264
175.65247
175.55824
175.34041
175.2758
175.13892
174.97664
174.96005
174.8363
174.6819
174.55072
174.49255
174.34871
174.258
174.1915
174.03308
173.96689
173.87082
173.80737
173.72603
173.57631
173.49828
173.48103
173.37408
173.32225
173.23048
173.16943
173.13019
173.0395
172.98277
172.93465
172.8564
172.80545
172.74434
172.7132
172.65094
172.59018
172.56319
172.53946
172.46448
172.43816
172.38219
172.3077
172.29633
172.26462
172.2622
172.22482
172.1893
172.1592
172.15068
172.11298
172.11246
172.04735
172.01424
172.01129
172.00029
171.96227
171.9599
171.94153
171.92107
171.90015
171.9041
171.90305
171.90256
171.88785
171.84837
171.87653
171.8634
171.87653
171.84694
171.86871
171.85956
171.85155
171.87283
171.8567
171.88751
171.89124
171.89877
171.90608
171.9312
171.95312
171.94188
171.96642
171.96716
172.00336
172.01404
172.0362
172.06369
172.07147
172.07494
172.12453
172.15852
172.16846
172.1942
172.22986
172.22748
172.28465
172.34642
172.3716
172.41663
172.4203
172.46262
172.51126
172.51729
172.6075
172.61714
172.70709
172.71843
172.74452
172.79457
172.83813
172.88103
172.91399
172.98364
173.00749
173.0574
173.07385
173.13806
173.18404
173.27083
173.28784
173.31377
173.35915
173.4072
173.46356
173.48758
173.53868
173.56435
173.6134
173.6852
173.71529
173.7444
173.75113
173.77525
173.81636
173.84406
173.87547
173.8888
173.89342
173.90472
173.93594
173.98161
174.00163
173.99004
174.04617
174.06041
174.01637
173.99274
174.0443
174.02692
174.04008
174.02176
174.01187
173.94168
173.94348
173.97665
173.92914
173.88693
173.88145
173.87105
173.82964
173.82852
173.80205
173.79585
173.75461
173.73256
173.70833
173.67194
173.62117
173.62988
173.56778
173.56195
173.5122
173.42798
173.4544
173.39891
173.35014
173.33076
173.3166
173.22658
173.24008
173.17491
173.17813
173.10913
170.5794
170.55751
170.53406
170.52281
170.50731
170.49481
170.47513
170.45862
170.44984
170.44035
170.4255
170.42111
170.41452
170.40714
170.39272
170.38782
170.38737
170.37956
170.36986
170.3701
170.36862
170.3662
170.36304
170.35991
170.36354
170.36198
170.3619
170.36388
170.36777
170.3678
170.37392
170.37514
170.38142
170.3872
170.39368
170.40306
170.40863
170.41737
170.43193
170.43954
170.44958
170.46053
170.4725
170.48988
170.50406
170.51378
170.54
170.55742
170.57494
170.60191
170.62599
170.64188
170.67046
170.70958
170.73326
170.7692
170.80219
170.84718
170.89091
170.92342
170.96796
171.02997
171.06952
171.12752
171.19542
171.26257
171.33234
171.39696
171.4714
171.55722
171.64104
171.7475
171.838
171.94626
172.04305
172.15897
172.29762
172.43124
172.54648
172.66913
172.82678
173.00002
173.15932
173.34142
173.54088
173.72972
173.89328
174.1643
174.3459
174.52647
174.83844
175.08429
175.30869
175.61609
175.80469
176.12805
176.44734
176.7504
176.98401
177.28717
177.76003
178.06767
178.43198
178.78355
179.14203
179.61928
179.82816
180.20659
180.59908
180.969
181.37662
181.92665
182.20757
182.61646
183.12073
183.41295
183.67589
184.26927
184.60439
184.92409
185.6551
185.77913
186.12578
186.51443
186.73586
187.07895
187.3512
187.8737
188.06482
188.28955
188.6052
188.59921
188.83557
189.39977
189.38406
189.39575
189.68153
190.11174
190.12154
189.89857
190.0342
190.43408
190.33385
190.431
190.3673
190.42844
190.63853
190.27423
190.21854
190.40408
190.21588
190.08664
190.08128
189.8619
189.71123
189.47914
189.15837
189.103
189.01018
188.74443
188.48912
188.44044
188.10399
187.78122
187.64424
187.37335
187.0401
186.6949
186.55542
186.35849
186.1276
185.64766
185.31067
185.14505
184.95277
184.68668
184.39522
184.06683
183.69418
183.63943
183.24777
182.90968
182.66821
182.3555
182.0752
181.90373
181.55275
181.25183
181.19394
180.86801
180.55418
180.47514
180.22888
179.90466
179.6631
179.51302
179.31935
178.96729
178.7715
178.63791
178.45183
178.18285
177.96523
177.7624
177.6348
177.46236
177.27415
177.15157
177.0562
176.76834
176.46675
176.4597
176.32779
176.08038
175.98459
175.82779
175.67604
175.51193
175.44334
175.23402
175.2012
175.12547
174.97133
174.89828
174.73175
174.58888
174.53548
174.44113
174.30222
174.2179
174.15013
174.015
173.9703
173.90114
173.78273
173.69046
173.60916
173.50249
173.4418
173.39882
173.33899
173.22409
173.17148
173.12643
173.07867
173.00352
172.95065
172.89388
172.83362
172.78465
172.682
172.63715
172.61609
172.62982
172.55666
172.51883
172.44518
172.41989
172.41708
172.33136
172.32585
172.30334
172.24521
172.21948
172.23604
172.18791
172.16084
172.10114
172.0916
172.08853
172.06929
172.02647
172.02211
172.02892
172.02766
171.98659
171.9931
171.9681
171.9665
171.9493
171.95659
171.94952
171.95273
171.91257
171.9555
171.91794
171.94977
171.92662
171.91411
171.94359
171.9553
171.94904
171.93434
172.01196
171.97342
171.9936
172.00856
172.01501
172.0287
172.06186
172.11517
172.09511
172.09946
172.16386
172.15369
172.18968
172.21486
172.23755
172.2568
172.2886
172.33018
172.35373
172.3896
172.4357
172.4639
172.4998
172.56403
172.59695
172.63245
172.64143
172.68715
172.74792
172.77519
172.84846
172.85846
172.89578
172.97218
173.00687
173.0649
173.09071
173.15817
173.18741
173.24063
173.28113
173.33356
173.40553
173.4067
173.49066
173.48784
173.55612
173.60977
173.59225
173.67778
173.73499
173.75116
173.81966
173.85815
173.8476
173.90268
173.89122
173.93913
173.94597
173.9406
173.9775
174.03436
173.99571
174.0674
174.09818
174.10802
174.11826
174.10237
174.11592
174.06427
174.10022
174.08908
174.11807
174.07294
174.05716
174.03706
174.05397
174.03467
173.99745
174.01624
173.9464
173.9078
173.85896
173.88753
173.81209
173.80605
173.79059
173.76747
173.77634
173.66994
173.61882
173.63199
173.59108
173.48126
173.4963
173.4977
173.43219
173.39046
173.34709
173.31555
173.27426
173.23558
173.218
173.16121
173.13588
173.10321
173.03183
170.63211
170.61685
170.5828
170.56836
170.54929
170.53716
170.52136
170.50905
170.49103
170.47754
170.47057
170.4544
170.44252
170.44025
170.43343
170.42136
170.41809
170.4096
170.40808
170.4033
170.39925
170.39162
170.39703
170.39847
170.39462
170.39139
170.3938
170.39656
170.40202
170.40005
170.40585
170.41206
170.41414
170.42207
170.42871
170.43648
170.44315
170.4552
170.46107
170.47408
170.48814
170.49352
170.51578
170.53484
170.54793
170.56323
170.58359
170.6127
170.6341
170.65811
170.68211
170.71428
170.74583
170.76898
170.8111
170.84778
170.88873
170.9281
170.97327
171.01999
171.07515
171.12553
171.1755
171.2488
171.31645
171.38733
171.45132
171.52675
171.63109
171.71909
171.80766
171.91214
172.0226
172.11797
172.25783
172.4031
172.5138
172.6232
172.81538
172.93167
173.0832
173.33897
173.44745
173.70567
173.87991
174.07805
174.31947
174.58276
174.75508
175.03757
175.17615
175.47801
175.8389
176.07927
176.3834
176.72118
177.04523
177.32698
177.74544
178.06404
178.35963
178.68196
179.17032
179.56938
179.95477
180.41685
180.66719
181.06598
181.53809
181.75754
182.29408
182.74718
183.0781
183.50551
184.03474
184.31279
184.72223
185.18286
185.66376
186.03635
186.41116
186.76627
187.13188
187.3665
187.88216
188.22922
188.31349
188.80106
188.9042
189.12357
189.66019
189.59027
190.0592
190.06546
190.28143
190.59875
190.51888
190.86967
190.85948
190.88461
191.13722
190.94475
191.14984
191.03516
190.92949
191.00325
190.81981
190.89478
190.77461
190.53178
190.54944
190.57294
190.15196
190.13799
189.84619
189.70125
189.5831
189.29968
188.98921
188.71713
188.6289
188.12839
188.20737
187.82227
187.53177
187.2967
187.09013
186.63443
186.56203
186.12097
185.77269
185.62497
185.11841
185.06483
184.67255
184.2876
184.12675
183.69406
183.46396
183.19574
182.93788
182.70949
182.46977
182.09132
181.93413
181.66295
181.3057
181.05394
180.81895
180.62871
180.32097
180.1531
179.8678
179.8275
179.43541
179.17607
178.96896
178.73215
178.49664
178.3961
178.20457
178.00768
177.7444
177.67607
177.47229
177.2623
177.10078
176.95412
176.71567
176.62971
176.36327
176.33113
176.14493
175.97699
175.92471
175.76865
175.61374
175.48619
175.32475
175.2102
175.08829
175.03304
174.95651
174.79062
174.62929
174.5701
174.44711
174.34435
174.28033
174.15685
174.05244
174.03407
173.89725
173.83453
173.72775
173.65901
173.5714
173.52884
173.43904
173.35762
173.34789
173.25473
173.206
173.13737
173.0995
172.98422
172.97174
172.93347
172.87163
172.79945
172.73709
172.66354
172.66899
172.66411
172.6049
172.54855
172.52307
172.47234
172.46501
172.38441
172.37892
172.34224
172.32877
172.283
172.25441
172.23187
172.22154
172.18909
172.1565
172.16316
172.10391
172.0846
172.10349
172.08098
172.06483
172.05455
172.06624
172.02997
172.03741
172.00882
172.01155
172.03348
172.00551
172.02142
172.03532
172.0003
171.99652
172.01875
171.98839
172.00801
172.01073
172.03154
172.0077
172.06487
172.06819
172.07092
172.10025
172.08864
172.1135
172.15431
172.1541
172.1864
172.18114
172.2325
172.25969
172.26941
172.31596
172.34973
172.36365
172.37607
172.42412
172.46408
172.49625
172.51688
172.5806
172.6088
172.6613
172.72066
172.73532
172.8074
172.80594
172.88689
172.89685
172.96193
172.9799
173.02284
173.0963
173.13591
173.16734
173.20181
173.30794
173.3218
173.31128
173.43181
173.46964
173.5011
173.51111
173.60907
173.67174
173.68845
173.7271
173.7876
173.84412
173.89871
173.89426
173.96295
173.95595
173.9602
174.01903
174.08064
174.06273
174.07533
174.13858
174.11488
174.16077
174.14891
174.13242
174.17955
174.15913
174.1862
174.18271
174.18752
174.17474
174.1478
174.23456
174.17982
174.11575
174.16473
174.12119
174.10152
174.04044
174.04532
174.06317
174.00955
173.98232
173.95946
173.91403
173.89076
173.81676
173.79665
173.7493
173.76018
173.7011
173.6561
173.6043
173.58142
173.49057
173.49243
173.4543
173.40376
173.36606
173.305
173.26692
173.27948
173.17944
173.13504
173.12733
173.04726
173.0485
172.98363
170.68295
170.66498
170.6475
170.62099
170.60382
