DHID,FROM,TO,x,y,z,startx,starty,startz,endx,endy,endz,CU,ELEM_A,ELEM_B,ELEM_C,ELEM_D,DENSITY,GEOCODE
DDH-0029,40,45,859.053634,12280.29911,1193.628478,858.8849669,12278.27185,1195.08166,859.2340395,12282.32478,1192.17448,,,,,,,C
DDH-0029,45,50,859.4261793,12284.34881,1190.7197,859.2340395,12282.32478,1192.17448,859.6300491,12286.37115,1189.26417,,,,,,,C
DDH-0029,50,55,859.8456441,12288.39176,1187.807923,859.6300491,12286.37115,1189.26417,860.0729596,12290.41058,1186.350992,,,,,,,C
DDH-0029,55,60,860.3119905,12292.42759,1184.893409,860.0729596,12290.41058,1186.350992,860.5627313,12294.44272,1183.435209,,,,,,,C
DDH-0029,60,65,860.8170308,12296.45915,1181.979405,860.5627313,12294.44272,1183.435209,861.0667396,12298.48003,1180.529002,,,,,,,C
DDH-0029,65,70,861.3118549,12300.50535,1179.084016,861.0667396,12298.48003,1180.529002,861.5523739,12302.53509,1177.644464,,,,,,,C
DDH-0029,70,75,861.7882939,12304.56922,1176.21036,861.5523739,12302.53509,1177.644464,862.0196122,12306.60772,1174.781722,,,,,,,C
DDH-0029,75,80,862.2463263,12308.65056,1173.358566,862.0196122,12306.60772,1174.781722,862.4684337,12310.69773,1171.940907,,,,,,,C
DDH-0029,80,85,862.6859318,12312.74921,1170.528762,862.4684337,12310.69773,1171.940907,862.8988182,12314.80496,1169.122146,1.741968378,1.516755647,68.00810267,659.5714579,1.728854209,4.151820513,B
DDH-0029,85,90,863.1070905,12316.86496,1167.721074,862.8988182,12314.80496,1169.122146,863.3107464,12318.92919,1166.325564,1.05963,4.550046,140.72173,1256.77144,1.645974,4.0303,OR1
DDH-0029,90,95,863.5097836,12320.99764,1164.93563,863.3107464,12318.92919,1166.325564,863.7056788,12323.06893,1163.549496,0.4935016,2.578608,100.16837,1317.819933,2.973473233,4.445885393,OR2
DDH-0029,95,100,863.9014816,12325.14031,1162.163474,863.7056788,12323.06893,1163.549496,864.0972845,12327.21169,1160.777453,0.5537014,0.9777801858,82.8741,1303.28942,2.656656,4.256954545,OR2
DDH-0029,100,105,864.2930873,12329.28307,1159.391431,864.0972845,12327.21169,1160.777453,864.4888901,12331.35444,1158.005409,0.5705776,0.4588006135,4.506098,146.98162,0.79109,3.910836,OR4
DDH-0029,105,107.15,864.5730853,12332.24514,1157.409419,864.4888901,12331.35444,1158.005409,864.6572805,12333.13583,1156.81343,0.001451162791,,0,45.70348837,0.022,3.203116279,
DDH-0030,0,5,856.557381,12245.04259,1215.591219,856.559,12243.62,1217.647,856.5555019,12246.46683,1213.536583,,,,,,,D
DDH-0030,5,10,856.5533625,12247.89273,1211.483094,856.5555019,12246.46683,1213.536583,856.5509629,12249.32027,1209.430752,,,,,,,D
DDH-0030,10,15,856.5483031,12250.74947,1207.37956,856.5509629,12249.32027,1209.430752,856.5453832,12252.18032,1205.329519,,,,,,,D
DDH-0030,15,20,856.542203,12253.61281,1203.280629,856.5453832,12252.18032,1205.329519,856.5387626,12255.04695,1201.232893,,,,,,,D
DDH-0030,20,25,856.5350621,12256.48274,1199.186311,856.5387626,12255.04695,1201.232893,856.5311013,12257.92018,1197.140886,,,,,,,D
DDH-0030,25,30,856.5268804,12259.35926,1195.096617,856.5311013,12257.92018,1197.140886,856.5223993,12260.79998,1193.053508,,,,,,,D
DDH-0030,30,35,856.517658,12262.24235,1191.011558,856.5223993,12260.79998,1193.053508,856.5126565,12263.68635,1188.97077,,,,,,,D
DDH-0030,35,40,856.5073949,12265.132,1186.931144,856.5126565,12263.68635,1188.97077,856.5018731,12266.57929,1184.892683,,,,,,,C
DDH-0030,40,45,856.4960911,12268.02822,1182.855387,856.5018731,12266.57929,1184.892683,856.490049,12269.47878,1180.819257,,,,,,,C
DDH-0030,45,50,856.4837467,12270.93099,1178.784296,856.490049,12269.47878,1180.819257,856.4771842,12272.38482,1176.750504,,,,,,,C
DDH-0030,50,55,856.4703616,12273.8403,1174.717883,856.4771842,12272.38482,1176.750504,856.4632788,12275.29741,1172.686434,,,,,,,C
DDH-0030,55,60,856.4559359,12276.75615,1170.656159,856.4632788,12275.29741,1172.686434,856.4483329,12278.21652,1168.627058,,,,,,,C
DDH-0030,60,65,856.4404697,12279.67853,1166.599133,856.4483329,12278.21652,1168.627058,856.4323464,12281.14216,1164.572386,,,,,,,C
DDH-0030,65,70,856.423963,12282.60743,1162.546817,856.4323464,12281.14216,1164.572386,856.4153195,12284.07432,1160.522429,,,,,,,C
DDH-0030,70,75,856.4064159,12285.54284,1158.499222,856.4153195,12284.07432,1160.522429,856.3972521,12287.01299,1156.477198,,,,,,,C
DDH-0030,75,80,856.3878283,12288.48476,1154.456357,856.3972521,12287.01299,1156.477198,856.3781443,12289.95816,1152.436703,,,,,,,C
DDH-0030,80,85,856.3682003,12291.43318,1150.418235,856.3781443,12289.95816,1152.436703,856.3579962,12292.90983,1148.400955,2.6448,1.69123221,103.924892,1069.791463,1.935434599,3.380327526,C
DDH-0030,85,90,856.3475321,12294.38809,1146.384864,856.3579962,12292.90983,1148.400955,856.3368078,12295.86798,1144.369965,3.021783,2.453302273,159.0456907,1289.98548,3.128096,4.322136264,OR1
DDH-0030,90,95,856.3258983,12297.34825,1142.355348,856.3368078,12295.86798,1144.369965,856.3148781,12298.82767,1140.340108,1.5966232,5.895002,497.645346,2974.34208,7.546192,4.599122715,OR2
DDH-0030,95,100,856.3037474,12300.30624,1138.324244,856.3148781,12298.82767,1140.340108,856.2925061,12301.78396,1136.307756,1.297184,2.004286,51.88821,882.56344,8.425094,4.143262,OR2
DDH-0030,100,105,856.2811542,12303.26082,1134.290645,856.2925061,12301.78396,1136.307756,856.2696918,12304.73684,1132.272911,2.178105411,2.331374,46.63519,688.27548,5.585556,4.451856,OR2
DDH-0030,105,110,856.2581188,12306.212,1130.254555,856.2696918,12304.73684,1132.272911,856.2464352,12307.68631,1128.235576,1.7234346,2.61596088,52.53692,467.52358,4.341970115,4.249516,OR2
DDH-0030,110,115,856.234641,12309.15977,1126.215976,856.2464352,12307.68631,1128.235576,856.2227363,12310.63237,1124.195755,0.878913,1.78851,45.455244,384.45224,3.442724,4.307975877,OR2
DDH-0030,115,120,856.210721,12312.10412,1122.174913,856.2227363,12310.63237,1124.195755,856.1985952,12313.57502,1120.15345,0.5235932,2.408396,56.87853623,436.34676,2.973508,4.18158,OR2
DDH-0030,120,125,856.1863588,12315.04506,1118.131367,856.1985952,12313.57502,1120.15345,856.1740118,12316.51425,1116.108663,0.2034548,1.519546,47.90965126,465.56512,1.672762,4.341686,OR5
DDH-0030,125,130,856.1615543,12317.98259,1114.085341,856.1740118,12316.51425,1116.108663,856.1489863,12319.45007,1112.061399,0.7830722467,1.14707,51.69879,218.9519328,2.842174,4.251378151,OR2
DDH-0030,130,135,856.1363076,12320.9167,1110.036839,856.1489863,12319.45007,1112.061399,856.1235185,12322.38247,1108.01166,1.447142,1.987684,52.05157642,193.0526947,2.706194,4.387515789,OR2
DDH-0030,135,140,856.1106188,12323.84739,1105.985863,856.1235185,12322.38247,1108.01166,856.0976085,12325.31145,1103.959448,1.0784368,2.313272,32.356016,161.21216,2.884456,4.374272,OR2
DDH-0030,140,145,856.0844877,12326.77465,1101.932416,856.0976085,12325.31145,1103.959448,856.0712564,12328.237,1099.904767,0.8648002,1.946,1.81594,105.56596,2.20436,4.160616,OR3
DDH-0030,145,150,856.0579145,12329.69849,1097.876501,856.0712564,12328.237,1099.904767,856.0444621,12331.15913,1095.847619,0.443055,,0,20.8044,1.988221875,4.2676,OR4
DDH-0030,150,155,856.0309545,12332.61934,1093.818429,856.0444621,12331.15913,1095.847619,856.0174468,12334.07954,1091.78924,0.9793421053,,0,0,0.39853,4.158327586,OR4
DDH-0030,155,160,856.0039392,12335.53975,1089.76005,856.0174468,12334.07954,1091.78924,855.9904315,12336.99996,1087.73086,2.2421542,,0,0,0,3.927312,OR4
DDH-0030,160,160.7,855.9885404,12337.20439,1087.446773,855.9904315,12336.99996,1087.73086,855.9866494,12337.40882,1087.162687,0.3729,,0,0,0,3.146142857,OR4
DDH-0031,0,5,821.0997648,12247.24479,1211.905448,821.114,12244.776,1212.299,821.0837787,12249.71277,1211.506967,,,,,,,D
DDH-0031,5,10,821.0660417,12252.17995,1211.103559,821.0837787,12249.71277,1211.506967,821.0465539,12254.6463,1210.695224,,,,,,,D
DDH-0031,10,15,821.0253154,12257.11181,1210.281965,821.0465539,12254.6463,1210.695224,821.0023263,12259.57648,1209.863784,,,,,,,D
DDH-0031,15,20,820.9775868,12262.04029,1209.440683,821.0023263,12259.57648,1209.863784,820.9510968,12264.50324,1209.012663,,,,,,,D
DDH-0031,20,25,820.9228566,12266.9653,1208.579727,820.9510968,12264.50324,1209.012663,820.8928662,12269.42648,1208.141876,,,,,,,C
DDH-0031,25,30,820.8611258,12271.88675,1207.699112,820.8928662,12269.42648,1208.141876,820.8276356,12274.34612,1207.251438,,,,,,,C
DDH-0031,30,35,820.7923956,12276.80455,1206.798855,820.8276356,12274.34612,1207.251438,820.7559659,12279.26236,1206.342936,,,,,,,C
DDH-0031,35,40,820.7195012,12281.72015,1205.886918,820.7559659,12279.26236,1206.342936,820.6830365,12284.17794,1205.4309,,,,,,,C
DDH-0031,40,45,820.6465718,12286.63572,1204.974882,820.6830365,12284.17794,1205.4309,820.6101072,12289.09351,1204.518864,,,,,,,A
DDH-0031,45,50,820.5736425,12291.5513,1204.062846,820.6101072,12289.09351,1204.518864,820.5371778,12294.00908,1203.606829,,,,,,,C
DDH-0031,50,55,820.5007131,12296.46687,1203.150811,820.5371778,12294.00908,1203.606829,820.4642484,12298.92466,1202.694793,,,,,,,C
DDH-0031,55,60,820.4277837,12301.38245,1202.238775,820.4642484,12298.92466,1202.694793,820.3913191,12303.84023,1201.782757,,,,,,,C
DDH-0031,60,65,820.3548544,12306.29802,1201.326739,820.3913191,12303.84023,1201.782757,820.3183897,12308.75581,1200.870722,,,,,,,C
DDH-0031,65,70,820.281925,12311.21359,1200.414704,820.3183897,12308.75581,1200.870722,820.2454603,12313.67138,1199.958686,,,,,,,C
DDH-0031,70,75,820.2089957,12316.12917,1199.502668,820.2454603,12313.67138,1199.958686,820.172531,12318.58696,1199.04665,0.6711,0,0,38.49,0.122,4.183,C
DDH-0031,75,80,820.1360663,12321.04474,1198.590632,820.172531,12318.58696,1199.04665,820.0996016,12323.50253,1198.134615,2.092564669,1.691400794,103.8505357,2015.683817,6.035369085,4.016167192,OR1
DDH-0031,80,85,820.0631369,12325.96032,1197.678597,820.0996016,12323.50253,1198.134615,820.0266722,12328.41811,1197.222579,2.254341855,1.818721239,86.21704867,1257.3787,4.213998,4.149707589,OR1
DDH-0031,85,90,819.9902076,12330.87589,1196.766561,820.0266722,12328.41811,1197.222579,819.9537429,12333.33368,1196.310543,0.42528,0,1.4466,61.632,0.0598,3.89275,N
DDH-0031,90,95,819.9172782,12335.79147,1195.854525,819.9537429,12333.33368,1196.310543,819.8808135,12338.24925,1195.398508,0.11898,0.3158,2.42925,184.824,0.137,4.052,N
DDH-0031,95,100,819.8443488,12340.70704,1194.94249,819.8808135,12338.24925,1195.398508,819.8078841,12343.16483,1194.486472,0.1574,0.01058823529,0.3532352941,130.2570588,0.04788235294,3.48275,N
DDH-0031,100,105,819.7714195,12345.62262,1194.030454,819.8078841,12343.16483,1194.486472,819.7349548,12348.0804,1193.574436,,,,,,,N
DDH-0031,105,109.05,819.7054184,12350.07121,1193.205062,819.7349548,12348.0804,1193.574436,819.675882,12352.06202,1192.835687,,,,,,,P
DDH-0032,0,5,782.3666703,12244.27671,1203.024429,782.375,12243.409,1205.369,782.3583407,12245.14442,1200.679858,,,,,,,D
DDH-0032,5,10,782.350011,12246.01213,1198.335287,782.3583407,12245.14442,1200.679858,782.3416814,12246.87983,1195.990716,,,,,,,D
DDH-0032,10,15,782.3333517,12247.74754,1193.646145,782.3416814,12246.87983,1195.990716,782.3250221,12248.61525,1191.301574,,,,,,,D
DDH-0032,15,20,782.3166924,12249.48296,1188.957004,782.3250221,12248.61525,1191.301574,782.3083627,12250.35067,1186.612433,,,,,,,D
DDH-0032,20,25,782.3000331,12251.21838,1184.267862,782.3083627,12250.35067,1186.612433,782.2917034,12252.08608,1181.923291,,,,,,,D
DDH-0032,25,30,782.2833738,12252.95379,1179.57872,782.2917034,12252.08608,1181.923291,782.2750441,12253.8215,1177.234149,,,,,,,D
DDH-0032,30,35,782.2667144,12254.68921,1174.889578,782.2750441,12253.8215,1177.234149,782.2583848,12255.55692,1172.545007,,,,,,,C
DDH-0032,35,40,782.2500551,12256.42463,1170.200436,782.2583848,12255.55692,1172.545007,782.2417255,12257.29233,1167.855865,,,,,,,C
DDH-0032,40,45,782.2333958,12258.16004,1165.511294,782.2417255,12257.29233,1167.855865,782.2250662,12259.02775,1163.166723,,,,,,,C
DDH-0032,45,50,782.2167365,12259.89546,1160.822152,782.2250662,12259.02775,1163.166723,782.2084068,12260.76317,1158.477582,3.468457143,0.6935714286,56.57557143,919.3714286,2.586714286,4.706,C
DDH-0032,50,55,782.2000772,12261.63088,1156.133011,782.2084068,12260.76317,1158.477582,782.1917475,12262.49858,1153.78844,3.97854,0.5406,77.9246,327.34,3.2816,4.5878,OR2
DDH-0032,55,60,782.1834179,12263.36629,1151.443869,782.1917475,12262.49858,1153.78844,782.1750882,12264.234,1149.099298,3.1631,0.3172,38.217,450.596,1.48425,4.7064,OR3
DDH-0032,60,65,782.1667585,12265.10171,1146.754727,782.1750882,12264.234,1149.099298,782.1584289,12265.96942,1144.410156,3.287488,0.6605,23.03612,187.9784,0.6502,4.68796,OR3
DDH-0032,65,70,782.1500992,12266.83713,1142.065585,782.1584289,12265.96942,1144.410156,782.1417696,12267.70483,1139.721014,3.604508,0.6615263158,23.2772,242.6184,0.45992,4.53748,OR3
DDH-0032,70,75,782.1334399,12268.57254,1137.376443,782.1417696,12267.70483,1139.721014,782.1251103,12269.44025,1135.031872,3.53432,0.4408,15.4258,154.032,0.335,4.59175,OR3
DDH-0032,75,80,782.1167806,12270.30796,1132.687301,782.1251103,12269.44025,1135.031872,782.1084509,12271.17567,1130.342731,2.826149,0.40338,14.04146,130.9776,0.13256,4.57008,OR3
DDH-0032,80,85,782.1001213,12272.04338,1127.99816,782.1084509,12271.17567,1130.342731,782.0917916,12272.91108,1125.653589,3.855091,0.5881578947,9.18286,130.3565,0.19242,4.60646,OR3
DDH-0032,85,90,782.083462,12273.77879,1123.309018,782.0917916,12272.91108,1125.653589,782.0751323,12274.6465,1120.964447,3.303925,0.51171,16.44239,122.4504,0.26065,4.57345,OR3
DDH-0032,90,95,782.0668026,12275.51421,1118.619876,782.0751323,12274.6465,1120.964447,782.058473,12276.38192,1116.275305,2.881188,0.4542,15.43668,106.3156,0.31152,4.58832,OR3
DDH-0032,95,100,782.0501433,12277.24963,1113.930734,782.058473,12276.38192,1116.275305,782.0418137,12278.11733,1111.586163,2.537794,0.55026,16.12878,100.572,0.304875,4.61092,OR3
DDH-0032,100,105,782.033484,12278.98504,1109.241592,782.0418137,12278.11733,1111.586163,782.0251544,12279.85275,1106.897021,2.96294,0.5542,12.0625,107.924,0.457,4.2178,OR3
DDH-0032,105,110,782.0168247,12280.72046,1104.55245,782.0251544,12279.85275,1106.897021,782.008495,12281.58817,1102.207879,4.464632,0.43432,8.52819,127.258,0.42004,4.53901,OR3
DDH-0032,110,115,782.0001654,12282.45588,1099.863309,782.008495,12281.58817,1102.207879,781.9918357,12283.32358,1097.518738,4.42948,0.3644,8.4852,119.382,0.3242,4.6222,OR3
DDH-0032,115,120,781.9835061,12284.19129,1095.174167,781.9918357,12283.32358,1097.518738,781.9751764,12285.059,1092.829596,2.60338625,0.4858681319,15.39032967,145.2304,0.31691,4.44189011,OR3
DDH-0032,120,125,781.9668467,12285.92671,1090.485025,781.9751764,12285.059,1092.829596,781.9585171,12286.79442,1088.140454,4.894912,0.48855,26.62436,175.511,0.4376865672,4.65725,OR3
DDH-0032,125,130,781.9501874,12287.66213,1085.795883,781.9585171,12286.79442,1088.140454,781.9418578,12288.52984,1083.451312,3.962164,0.39168,19.9366,198.0124,0.30636,4.58116,OR3
DDH-0032,130,135,781.9335281,12289.39754,1081.106741,781.9418578,12288.52984,1083.451312,781.9251985,12290.26525,1078.76217,4.28076,0.5656,19.1246,107.878,0.2504,4.5336,OR3
DDH-0032,135,140,781.9168688,12291.13296,1076.417599,781.9251985,12290.26525,1078.76217,781.9085391,12292.00067,1074.073028,2.62022,0.3184,11.6196,53.944,0.1026,4.6182,OR5
DDH-0032,140,145,781.9002095,12292.86838,1071.728457,781.9085391,12292.00067,1074.073028,781.8918798,12293.73609,1069.383887,1.66474,0.1666,9.4734,50.074,0.03325,3.8546,OR5
DDH-0032,145,147.9,781.8870486,12294.23936,1068.024035,781.8918798,12293.73609,1069.383887,781.8822174,12294.74263,1066.664184,0.6437275862,0.1751724138,7.43,65.10344828,0.04193103448,3.951551724,OR4
DDH-0033,0,5,660.5402005,12194.21527,1156.349572,660.567,12192.009,1157.525,660.5221831,12196.42183,1155.174507,,,,,,,C
DDH-0033,5,10,660.512948,12198.62864,1153.99982,660.5221831,12196.42183,1155.174507,660.5124954,12200.83568,1152.825525,,,,,,,C
DDH-0033,10,15,660.5208251,12203.04292,1151.651636,660.5124954,12200.83568,1152.825525,660.5379372,12205.25034,1150.478169,,,,,,,C
DDH-0033,15,20,660.5638314,12207.4579,1149.305138,660.5379372,12205.25034,1150.478169,660.5985073,12209.66557,1148.132557,,,,,,,A
DDH-0033,20,25,660.6419647,12211.87334,1146.960441,660.5985073,12209.66557,1148.132557,660.6942028,12214.08118,1145.788804,,,,,,,A
DDH-0033,25,30,660.7552212,12216.28905,1144.617661,660.6942028,12214.08118,1145.788804,660.8250189,12218.49693,1143.447026,,,,,,,B
DDH-0033,30,35,660.9035952,12220.70479,1142.276914,660.8250189,12218.49693,1143.447026,660.9909491,12222.91261,1141.107339,,,,,,,B
DDH-0033,35,40,661.0870795,12225.12036,1139.938316,660.9909491,12222.91261,1141.107339,661.1919852,12227.328,1138.76986,,,,,,,B
DDH-0033,40,45,661.3056649,12229.53552,1137.601983,661.1919852,12227.328,1138.76986,661.4281172,12231.74288,1136.434702,,,,,,,B
DDH-0033,45,50,661.5593407,12233.95006,1135.268031,661.4281172,12231.74288,1136.434702,661.6993336,12236.15704,1134.101983,,,,,,,B
DDH-0033,50,55,661.8480942,12238.36377,1132.936574,661.6993336,12236.15704,1134.101983,662.0056207,12240.57025,1131.771818,,,,,,,B
DDH-0033,55,60,662.1719112,12242.77643,1130.607729,662.0056207,12240.57025,1131.771818,662.3469636,12244.98229,1129.444321,,,,,,,B
DDH-0033,60,65,662.5307757,12247.18781,1128.28161,662.3469636,12244.98229,1129.444321,662.7233452,12249.39295,1127.119609,0.8037631757,0.5043918919,29.35047635,187.0837838,0.6135506757,3.020233108,OR2
DDH-0033,65,70,662.9246698,12251.5977,1125.958333,662.7233452,12249.39295,1127.119609,663.134747,12253.80202,1124.797796,2.9357166,1.158389899,53.204638,595.17882,1.66743,3.655491443,OR1
DDH-0033,70,75,663.3535742,12256.00588,1123.638013,663.134747,12253.80202,1124.797796,663.5811486,12258.20926,1122.478997,3.4068076,1.568559701,117.653522,1438.767478,3.764084,4.172214,OR1
DDH-0033,75,80,663.8191595,12260.41215,1121.321158,663.5811486,12258.20926,1122.478997,664.0692942,12262.61454,1120.164914,2.9313372,1.86336,150.404062,1057.435047,3.521447761,4.215508,OR1
DDH-0033,80,85,664.3315465,12264.81637,1119.010291,664.0692942,12262.61454,1120.164914,664.6059104,12267.01759,1117.857318,6.2367844,1.794165094,250.6033237,1119.94402,3.973024,4.334172,OR1
DDH-0033,85,90,664.8923791,12269.21815,1116.706022,664.6059104,12267.01759,1117.857318,665.1909458,12271.41799,1115.55643,3.2222095,2.236854,299.3863525,2178.50276,9.53348,4.435566,OR1
DDH-0033,90,95,665.5016034,12273.61705,1114.408572,665.1909458,12271.41799,1115.55643,665.8243443,12275.8153,1113.262473,2.3465934,4.332596,289.2507117,2609.11124,10.21262,4.160926,OR1
DDH-0033,95,100,666.159161,12278.01267,1112.118161,665.8243443,12275.8153,1113.262473,666.5060453,12280.20911,1110.975664,1.051906024,4.02828,221.13816,5017.685,9.070382353,4.40477,OR2
DDH-0033,100,105,666.8599765,12282.4046,1109.833499,666.5060453,12280.20911,1110.975664,667.2159394,12284.59916,1108.690164,1.0933374,1.039745803,41.538782,993.30996,5.5532,4.34969,OR2
DDH-0033,105,110,667.5739334,12286.79278,1107.545661,667.2159394,12284.59916,1108.690164,667.9339583,12288.98545,1106.39999,0.2986042,0.279,0.5626666667,22.60724638,0.10151,4.213436,OR4
DDH-0033,110,115,668.2960137,12291.17718,1105.253154,667.9339583,12288.98545,1106.39999,668.6600991,12293.36797,1104.105154,1.243192,,0,21.7785,0.09482,4.16531,OR4
DDH-0033,115,120,669.0262143,12295.5578,1102.955989,668.6600991,12293.36797,1104.105154,669.3943589,12297.74669,1101.805663,0.037387,,0,0,0.02193506494,4.327538462,OR4
DDH-0033,120,125,669.7645324,12299.93462,1100.654175,669.3943589,12297.74669,1101.805663,670.1367346,12302.1216,1099.501527,0.102504,,0,19.0651,0.04044,4.314578313,N
DDH-0033,125,130,670.510965,12304.30762,1098.347721,670.1367346,12302.1216,1099.501527,670.8872232,12306.49267,1097.192756,0.09291336898,,0,12.827,0.036616,4.383054,N
DDH-0033,130,135,671.2655088,12308.67677,1096.036635,670.8872232,12306.49267,1097.192756,671.6458216,12310.85991,1094.879359,0.59494,,0,19.246,0.01033333333,4.2228,N
DDH-0033,135,140,672.0271478,12313.04256,1093.721506,671.6458216,12310.85991,1094.879359,672.4084739,12315.22521,1092.563652,0.0236,,0,4.993333333,0.01003703704,3.767777778,N
DDH-0033,140,145,672.7898001,12317.40786,1091.405799,672.4084739,12315.22521,1092.563652,673.1711262,12319.59051,1090.247946,,,,,,,N
DDH-0033,145,150,673.5524524,12321.77316,1089.090092,673.1711262,12319.59051,1090.247946,673.9337786,12323.95581,1087.932239,,,,,,,N
DDH-0033,150,155,674.3151047,12326.13846,1086.774386,673.9337786,12323.95581,1087.932239,674.6964309,12328.32112,1085.616532,,,,,,,N
DDH-0033,155,158.75,674.9824255,12329.9581,1084.748142,674.6964309,12328.32112,1085.616532,675.2684201,12331.59509,1083.879752,,,,,,,N
DDH-0034,0,5,857.1145147,12241.42703,1214.591814,857.114,12241.764,1217.069,857.115941,12241.09123,1212.11447,,,,,,,D
DDH-0034,5,10,857.1182788,12240.7566,1209.636967,857.115941,12241.09123,1212.11447,857.1215283,12240.42314,1207.159308,,,,,,,D
DDH-0034,10,15,857.1256893,12240.09086,1204.681492,857.1215283,12240.42314,1207.159308,857.1307619,12239.75976,1202.20352,,,,,,,D
DDH-0034,15,20,857.136746,12239.42982,1199.725395,857.1307619,12239.75976,1202.20352,857.1436417,12239.10106,1197.247115,,,,,,,D
DDH-0034,20,25,857.151449,12238.77347,1194.768683,857.1436417,12239.10106,1197.247115,857.1601679,12238.44706,1192.290099,,,,,,,D
DDH-0034,25,30,857.1697983,12238.12182,1189.811365,857.1601679,12238.44706,1192.290099,857.1803402,12237.79775,1187.33248,,,,,,,D
DDH-0034,30,35,857.1917938,12237.47486,1184.853446,857.1803402,12237.79775,1187.33248,857.2041588,12237.15315,1182.374263,,,,,,,D
DDH-0034,35,40,857.2174354,12236.8326,1179.894934,857.2041588,12237.15315,1182.374263,857.2316236,12236.51323,1177.415457,,,,,,,D
DDH-0034,40,45,857.2467233,12236.19504,1174.935836,857.2316236,12236.51323,1177.415457,857.2627345,12235.87802,1172.456069,,,,,,,D
DDH-0034,45,50,857.2796572,12235.56218,1169.976158,857.2627345,12235.87802,1172.456069,857.2974915,12235.24751,1167.496105,,,,,,,D
DDH-0034,50,55,857.3162373,12234.93401,1165.015909,857.2974915,12235.24751,1167.496105,857.3358946,12234.6217,1162.535573,,,,,,,D
DDH-0034,55,60,857.3564633,12234.31055,1160.055096,857.3358946,12234.6217,1162.535573,857.3779436,12234.00058,1157.574479,,,,,,,D
DDH-0034,60,65,857.4003353,12233.69179,1155.093724,857.3779436,12234.00058,1157.574479,857.4236386,12233.38417,1152.612832,,,,,,,D
DDH-0034,65,70,857.4478533,12233.07773,1150.131802,857.4236386,12233.38417,1152.612832,857.4729794,12232.77247,1147.650637,,,,,,,D
DDH-0034,70,75,857.499017,12232.46838,1145.169337,857.4729794,12232.77247,1147.650637,857.525966,12232.16546,1142.687902,,,,,,,D
DDH-0034,75,80,857.5538265,12231.86373,1140.206334,857.525966,12232.16546,1142.687902,857.5825984,12231.56316,1137.724634,,,,,,,D
DDH-0034,80,85,857.6122817,12231.26378,1135.242803,857.5825984,12231.56316,1137.724634,857.6428764,12230.96557,1132.760841,,,,,,,D
DDH-0034,85,90,857.6743824,12230.66854,1130.278749,857.6428764,12230.96557,1132.760841,857.7067999,12230.37268,1127.796529,,,,,,,D
DDH-0034,90,95,857.7401287,12230.07801,1125.31418,857.7067999,12230.37268,1127.796529,857.7743689,12229.7845,1122.831705,,,,,,,D
DDH-0034,95,100,857.8095204,12229.49218,1120.349103,857.7743689,12229.7845,1122.831705,857.8455833,12229.20103,1117.866377,,,,,,,D
DDH-0034,100,105,857.8825574,12228.91106,1115.383525,857.8455833,12229.20103,1117.866377,857.9204429,12228.62227,1112.900551,,,,,,,D
DDH-0034,105,110,857.9592396,12228.33465,1110.417453,857.9204429,12228.62227,1112.900551,857.9989477,12228.04821,1107.934234,,,,,,,D
DDH-0034,110,115,858.039567,12227.76295,1105.450895,857.9989477,12228.04821,1107.934234,858.0810975,12227.47887,1102.967435,,,,,,,D
DDH-0034,115,120,858.1235393,12227.19597,1100.483856,858.0810975,12227.47887,1102.967435,858.1668923,12226.91424,1098.000159,,,,,,,D
DDH-0034,120,125,858.2111564,12226.63369,1095.516345,858.1668923,12226.91424,1098.000159,858.2563318,12226.35432,1093.032415,,,,,,,D
DDH-0034,125,130,858.3024184,12226.07613,1090.548369,858.2563318,12226.35432,1093.032415,858.349416,12225.79911,1088.064208,,,,,,,D
DDH-0034,130,135,858.3973249,12225.52328,1085.579934,858.349416,12225.79911,1088.064208,858.4461448,12225.24862,1083.095546,,,,,,,D
DDH-0034,135,140,858.4958759,12224.97514,1080.611047,858.4461448,12225.24862,1083.095546,858.546518,12224.70284,1078.126437,1.580543636,0.707,14.87258182,211.62,0.02327272727,3.628145455,D
DDH-0034,140,145,858.5980712,12224.43172,1075.641717,858.546518,12224.70284,1078.126437,858.6505354,12224.16178,1073.156887,6.447918,0.63688,50.89406,186.8780645,0.04672,4.54716,OR3
DDH-0034,145,150,858.7039107,12223.89302,1070.671949,858.6505354,12224.16178,1073.156887,858.758197,12223.62543,1068.186903,4.2904914,0.350896,25.838192,561.655875,0.48144,4.573865,OR3
DDH-0034,150,155,858.8133943,12223.35903,1065.701751,858.758197,12223.62543,1068.186903,858.8695025,12223.0938,1063.216493,3.22654,,0,211.936,0.4382,4.4364,OR3
DDH-0034,155,160,858.9265217,12222.82975,1060.73113,858.8695025,12223.0938,1063.216493,858.9844518,12222.56689,1058.245664,3.4666,,0,184.812,0.77975,4.45325,OR3
DDH-0034,160,165,859.0428672,12222.30436,1055.760172,858.9844518,12222.56689,1058.245664,859.1013424,12222.04132,1053.274736,2.9551616,,0,212.56072,0.671552,4.473092,OR3
DDH-0034,165,170,859.1598772,12221.77778,1050.789355,859.1013424,12222.04132,1053.274736,859.2184717,12221.51374,1048.304028,5.0540792,,0,185.23128,0.96484,4.397544,OR3
