x,y,z,Au:shell,Cu:shell
19797.2023,18925.6002,198.7000,0,0
19806.5993,18929.0204,208.7000,0,0
19806.5993,18929.0204,218.7000,0,0
19806.5993,18929.0204,228.7000,0,0
19797.2023,18925.6002,238.7000,0,0
19810.0195,18919.6234,238.7000,0,0
19791.2256,18912.7830,248.7000,0,0
20045.9098,18622.3765,198.7000,0,0
19944.9966,18958.1093,208.7000,1,1
19926.2028,18951.2689,238.7000,1,1
19935.5997,18954.6891,238.7000,1,1
19737.4006,18914.4759,198.7000,0,0
19733.9804,18923.8728,208.7000,0,0
19728.0036,18911.0557,218.7000,0,0
19733.9804,18923.8728,218.7000,0,0
19733.9804,18923.8728,228.7000,0,0
19737.4006,18914.4759,238.7000,0,0
19743.3773,18927.2930,238.7000,0,0
19731.4238,18901.6588,208.7000,0,0
19731.4238,18901.6588,228.7000,0,0
19750.2177,18908.4992,248.7000,0,0
20042.4896,18631.7734,198.7000,0,0
19910.8636,18817.9846,198.7000,1,0
19916.8404,18830.8017,198.7000,1,0
19920.2606,18821.4048,198.7000,1,0
19922.8171,18843.6189,198.7000,1,0
19926.2373,18834.2219,198.7000,1,0
19929.6575,18824.8250,208.7000,1,0
19932.2140,18847.0391,208.7000,0,0
19928.7938,18856.4360,198.7000,0,0
19932.2140,18847.0391,198.7000,0,0
19938.1907,18859.8562,198.7000,0,0
19947.5877,18863.2764,198.7000,0,0
19941.6109,18850.4593,208.7000,0,0
19951.0079,18853.8795,208.7000,0,0
19941.6109,18850.4593,218.7000,0,0
19951.0079,18853.8795,218.7000,0,0
19865.6064,18737.6616,198.7000,0,0
19872.4468,18718.8678,208.7000,0,0
19782.6924,18877.7519,248.7000,0,0
19835.6537,18907.6700,198.7000,0,0
19832.2335,18917.0669,208.7000,0,0
19845.0506,18911.0902,208.7000,0,0
19832.2335,18917.0669,218.7000,0,0
19845.0506,18911.0902,218.7000,0,0
19832.2335,18917.0669,228.7000,0,0
19778.4085,18918.7598,248.7000,0,0
20025.3886,18678.7581,198.7000,0,0
20034.7855,18682.1783,208.7000,0,0
20034.7855,18682.1783,228.7000,0,0
19767.3187,18861.5145,198.7000,0,0
19941.6109,18850.4593,198.7000,0,0
19945.0311,18841.0623,218.7000,0,0
19960.4048,18857.2997,218.7000,0,0
19945.0311,18841.0623,228.7000,0,0
19951.0079,18853.8795,238.7000,0,0
20095.4510,18661.6916,198.7000,1,1
20082.6339,18667.6683,208.7000,1,1
20086.0541,18658.2714,208.7000,1,1
20092.0308,18671.0885,208.7000,1,1
20082.6339,18667.6683,218.7000,1,1
20101.4277,18674.5087,198.7000,0,1
20104.8479,18665.1118,198.7000,0,1
20114.2448,18668.5320,198.7000,0,1
20101.4277,18674.5087,208.7000,1,1
20098.0075,18683.9056,218.7000,1,1
20098.0075,18683.9056,228.7000,1,1
20089.4743,18648.8744,198.7000,1,1
20098.8712,18652.2946,198.7000,1,1
20102.2914,18642.8977,198.7000,1,1
20108.2681,18655.7148,198.7000,1,1
20127.0965,18545.5083,198.7000,0,0
19956.9846,18866.6966,198.7000,0,0
19960.4048,18857.2997,228.7000,0,0
19857.8678,18905.1135,208.7000,0,0
19933.0777,18815.4281,238.7000,0,0
20037.3766,18587.3453,198.7000,0,0
20040.7968,18577.9484,198.7000,0,0
20049.3300,18612.9796,198.7000,0,0
20104.8824,18548.0648,198.7000,0,0
20114.2793,18551.4850,198.7000,0,0
19739.9571,18936.6899,218.7000,0,0
19739.9571,18936.6899,228.7000,0,0
19749.3540,18940.1101,238.7000,0,0
19756.1944,18921.3163,248.7000,0,0
19929.6575,18824.8250,198.7000,1,0
19935.6342,18837.6421,198.7000,0,0
19935.6342,18837.6421,208.7000,0,0
19939.0544,18828.2452,208.7000,1,0
19939.0544,18828.2452,218.7000,0,0
19939.0544,18828.2452,228.7000,0,0
19970.6309,18946.1559,208.7000,1,1
19967.2107,18955.5528,218.7000,1,1
19967.2107,18955.5528,228.7000,1,1
19957.8138,18952.1326,238.7000,1,1
19970.6309,18946.1559,238.7000,1,1
19951.8370,18939.3155,248.7000,1,1
19766.4550,18893.1255,248.7000,0,0
19974.0511,18936.7590,198.7000,1,1
19983.4480,18940.1792,208.7000,1,1
19986.8682,18930.7822,208.7000,1,1
19990.2884,18921.3853,208.7000,1,0
19983.4480,18940.1792,218.7000,1,1
19983.4480,18940.1792,228.7000,1,1
19986.8682,18930.7822,228.7000,1,1
19990.2884,18921.3853,228.7000,1,1
19968.0744,18923.9418,248.7000,1,1
19936.4979,18806.0312,238.7000,0,0
19772.4318,18905.9426,248.7000,0,0
19810.0195,18919.6234,198.7000,0,0
19804.0427,18906.8063,248.7000,0,0
19819.4164,18923.0436,208.7000,0,0
19819.4164,18923.0436,218.7000,0,0
19819.4164,18923.0436,228.7000,0,0
19822.8366,18913.6467,238.7000,0,0
19867.2647,18908.5337,198.7000,0,0
19863.8445,18917.9306,218.7000,0,0
20092.8945,18639.4775,198.7000,1,1
20096.3147,18630.0806,198.7000,1,1
19863.8445,18917.9306,208.7000,0,0
19863.8445,18917.9306,228.7000,0,0
20076.6571,18654.8512,218.7000,0,0
19858.7660,18756.4555,198.7000,0,0
19816.0307,18815.3936,198.7000,0,0
20055.3068,18625.7967,198.7000,0,0
19832.2680,18800.0199,198.7000,0,0
19822.8711,18796.5997,208.7000,0,0
19733.9804,18923.8728,198.7000,0,0
19739.9571,18936.6899,198.7000,0,0
19743.3773,18927.2930,198.7000,0,0
19749.3540,18940.1101,198.7000,0,0
19724.5834,18920.4526,208.7000,0,0
19728.0036,18911.0557,208.7000,0,0
19730.5602,18933.2697,208.7000,0,0
19739.9571,18936.6899,208.7000,0,0
19724.5834,18920.4526,218.7000,0,0
19730.5602,18933.2697,218.7000,0,0
19736.5369,18946.0869,218.7000,0,0
19745.9338,18949.5071,218.7000,0,0
19724.5834,18920.4526,228.7000,0,0
19728.0036,18911.0557,228.7000,0,0
19730.5602,18933.2697,228.7000,0,0
19733.9804,18923.8728,238.7000,0,0
19739.9571,18936.6899,238.7000,0,0
19746.7975,18917.8961,248.7000,0,0
19869.0266,18728.2647,198.7000,0,0
20162.9568,18622.4110,198.7000,0,0
20172.3537,18625.8312,208.7000,0,0
20172.3537,18625.8312,228.7000,0,0
20168.9335,18635.2282,238.7000,0,0
19984.3117,18908.5682,198.7000,1,0
19984.3117,18908.5682,238.7000,1,1
19965.5178,18901.7278,248.7000,0,1
19978.3350,18895.7511,198.7000,1,0
19987.7319,18899.1713,208.7000,1,0
19981.7552,18886.3541,218.7000,0,0
19987.7319,18899.1713,218.7000,1,0
19981.7552,18886.3541,228.7000,0,0
19987.7319,18899.1713,228.7000,1,0
19978.3350,18895.7511,238.7000,0,0
19945.0311,18841.0623,208.7000,0,0
19935.5997,18954.6891,198.7000,1,1
19944.9966,18958.1093,198.7000,1,1
19957.8138,18952.1326,198.7000,1,1
19954.3936,18961.5295,208.7000,1,1
19967.2107,18955.5528,208.7000,1,1
19932.1795,18964.0861,218.7000,1,1
19941.5764,18967.5063,218.7000,1,1
19954.3936,18961.5295,218.7000,1,1
19963.7905,18964.9497,218.7000,1,1
19941.5764,18967.5063,228.7000,1,1
19954.3936,18961.5295,228.7000,1,1
19963.7905,18964.9497,228.7000,1,1
19944.9966,18958.1093,238.7000,1,1
19954.3936,18961.5295,238.7000,1,1
19967.2107,18955.5528,238.7000,1,1
19948.4168,18948.7124,248.7000,1,1
19966.3815,18870.1168,198.7000,0,0
19972.3582,18882.9339,198.7000,0,0
19960.4048,18857.2997,208.7000,0,0
19969.8017,18860.7199,208.7000,0,0
19975.7784,18873.5370,208.7000,0,0
19969.8017,18860.7199,218.7000,0,0
19975.7784,18873.5370,218.7000,0,0
19969.8017,18860.7199,228.7000,0,0
19975.7784,18873.5370,228.7000,0,0
19966.3815,18870.1168,238.7000,0,0
19972.3582,18882.9339,238.7000,0,0
19970.6309,18946.1559,198.7000,1,1
19980.0278,18949.5761,218.7000,1,1
19980.0278,18949.5761,228.7000,1,1
19964.6542,18933.3388,248.7000,1,1
19981.7552,18886.3541,208.7000,0,0
19923.6463,18929.0549,248.7000,1,1
19790.3619,18944.3940,228.7000,0,0
19793.7821,18934.9971,238.7000,0,0
19787.8054,18922.1800,248.7000,0,0
19806.6338,18811.9734,198.7000,0,0
19822.8366,18913.6467,198.7000,0,0
19758.7510,18943.5303,198.7000,0,0
19755.3307,18952.9273,218.7000,0,0
19745.9338,18949.5071,228.7000,0,0
19752.7742,18930.7132,248.7000,0,0
19773.2954,18874.3317,248.7000,0,0
19848.4708,18901.6933,198.7000,0,0
19916.8059,18947.8487,198.7000,0,0
19916.8059,18947.8487,238.7000,1,1
19857.8678,18905.1135,198.7000,0,0
19854.4476,18914.5104,218.7000,0,0
19854.4476,18914.5104,228.7000,0,0
20172.3537,18625.8312,238.7000,0,0
19841.6304,18920.4871,218.7000,0,0
19832.2335,18917.0669,238.7000,0,0
19885.2639,18712.8911,198.7000,0,0
19907.4089,18944.4285,238.7000,1,1
20038.2057,18672.7813,198.7000,0,0
20041.6259,18663.3844,198.7000,0,0
20038.2057,18672.7813,238.7000,0,0
20021.9684,18688.1550,198.7000,0,0
20031.3653,18691.5752,208.7000,0,0
20018.5482,18697.5519,218.7000,0,0
20031.3653,18691.5752,218.7000,0,0
20018.5482,18697.5519,228.7000,0,0
20031.3653,18691.5752,228.7000,0,0
20034.7855,18682.1783,238.7000,0,0
20123.6418,18671.9522,198.7000,0,0
20133.0387,18675.3724,198.7000,0,0
19976.6076,18958.9730,198.7000,1,0
19980.0278,18949.5761,198.7000,1,0
19983.4480,18940.1792,198.7000,1,0
19986.8682,18930.7822,198.7000,1,0
19986.0045,18962.3932,198.7000,0,0
19989.4247,18952.9963,198.7000,0,0
19992.8449,18943.5994,198.7000,1,0
19996.2651,18934.2024,198.7000,1,0
19976.6076,18958.9730,208.7000,1,0
19980.0278,18949.5761,208.7000,1,0
19982.5843,18971.7901,208.7000,1,0
19986.0045,18962.3932,208.7000,1,0
19989.4247,18952.9963,208.7000,1,0
19992.8449,18943.5994,208.7000,1,0
19996.2651,18934.2024,208.7000,1,0
19999.6853,18924.8055,208.7000,1,0
19973.1874,18968.3699,218.7000,1,1
19976.6076,18958.9730,218.7000,1,1
19982.5843,18971.7901,218.7000,1,0
19986.0045,18962.3932,218.7000,1,0
19989.4247,18952.9963,218.7000,1,0
19992.8449,18943.5994,218.7000,1,0
19996.2651,18934.2024,218.7000,1,0
19999.6853,18924.8055,218.7000,1,0
19973.1874,18968.3699,228.7000,1,1
19976.6076,18958.9730,228.7000,1,1
19982.5843,18971.7901,228.7000,1,1
19986.0045,18962.3932,228.7000,1,1
19989.4247,18952.9963,228.7000,1,1
19992.8449,18943.5994,228.7000,1,1
19996.2651,18934.2024,228.7000,1,1
19999.6853,18924.8055,228.7000,1,1
19976.6076,18958.9730,238.7000,1,1
19980.0278,18949.5761,238.7000,1,1
19983.4480,18940.1792,238.7000,1,1
19986.8682,18930.7822,238.7000,1,1
19986.0045,18962.3932,238.7000,1,1
19989.4247,18952.9963,238.7000,1,1
19992.8449,18943.5994,238.7000,1,1
19996.2651,18934.2024,238.7000,1,1
19992.8449,18943.5994,248.7000,1,1
19995.4015,18965.8134,198.7000,0,0
19998.8217,18956.4165,198.7000,0,0
20002.2419,18947.0196,198.7000,0,0
20005.6621,18937.6226,198.7000,0,0
19995.4015,18965.8134,208.7000,0,0
19998.8217,18956.4165,208.7000,0,0
20002.2419,18947.0196,208.7000,1,0
20005.6621,18937.6226,208.7000,1,0
20009.0823,18928.2257,208.7000,1,0
20004.7984,18969.2336,208.7000,0,0
20008.2186,18959.8367,208.7000,0,0
20011.6388,18950.4398,208.7000,0,0
20015.0590,18941.0428,208.7000,0,0
19991.9813,18975.2103,218.7000,1,0
19995.4015,18965.8134,218.7000,1,0
19998.8217,18956.4165,218.7000,1,0
20002.2419,18947.0196,218.7000,1,0
20005.6621,18937.6226,218.7000,1,0
20009.0823,18928.2257,218.7000,1,0
20004.7984,18969.2336,218.7000,0,0
20008.2186,18959.8367,218.7000,1,0
20011.6388,18950.4398,218.7000,1,0
20015.0590,18941.0428,218.7000,1,0
19995.4015,18965.8134,228.7000,1,1
19998.8217,18956.4165,228.7000,1,0
20002.2419,18947.0196,228.7000,1,0
20005.6621,18937.6226,228.7000,1,0
20009.0823,18928.2257,228.7000,1,0
20004.7984,18969.2336,228.7000,1,0
20008.2186,18959.8367,228.7000,1,0
20011.6388,18950.4398,228.7000,1,0
20015.0590,18941.0428,228.7000,1,0
19995.4015,18965.8134,238.7000,1,1
19998.8217,18956.4165,238.7000,1,1
20002.2419,18947.0196,238.7000,1,1
20005.6621,18937.6226,238.7000,1,1
20008.2186,18959.8367,238.7000,1,1
20011.6388,18950.4398,238.7000,1,0
19793.7821,18934.9971,198.7000,0,0
19790.3619,18944.3940,208.7000,0,0
19803.1791,18938.4173,208.7000,0,0
19799.7589,18947.8142,218.7000,0,0
19803.1791,18938.4173,218.7000,0,0
19803.1791,18938.4173,228.7000,0,0
19806.5993,18929.0204,238.7000,0,0
19973.1874,18968.3699,208.7000,1,0
19989.4247,18952.9963,248.7000,1,1
20004.7984,18969.2336,198.7000,0,0
20008.2186,18959.8367,198.7000,0,0
20011.6388,18950.4398,198.7000,0,0
19991.9813,18975.2103,208.7000,0,0
20001.3782,18978.6305,208.7000,0,0
20017.6155,18963.2569,208.7000,0,0
20021.0357,18953.8600,208.7000,0,0
20001.3782,18978.6305,218.7000,0,0
20014.1953,18972.6538,218.7000,0,0
20017.6155,18963.2569,218.7000,0,0
20021.0357,18953.8600,218.7000,0,0
19991.9813,18975.2103,228.7000,1,1
20001.3782,18978.6305,228.7000,1,1
20017.6155,18963.2569,228.7000,1,0
20021.0357,18953.8600,228.7000,1,0
20004.7984,18969.2336,238.7000,1,1
19990.2884,18921.3853,198.7000,1,0
19999.6853,18924.8055,198.7000,1,0
19993.7086,18911.9884,208.7000,1,0
20003.1055,18915.4086,208.7000,1,0
19993.7086,18911.9884,218.7000,1,0
20003.1055,18915.4086,218.7000,1,0
19993.7086,18911.9884,228.7000,1,1
20003.1055,18915.4086,228.7000,1,1
19990.2884,18921.3853,238.7000,1,1
19993.7086,18911.9884,238.7000,1,1
19999.6853,18924.8055,238.7000,1,1
19977.4713,18927.3620,248.7000,1,1
20088.6106,18680.4854,208.7000,1,1
20085.1904,18689.8824,218.7000,1,1
20088.6106,18680.4854,218.7000,1,1
20088.6106,18680.4854,228.7000,1,1
20094.5873,18693.3026,198.7000,0,1
20098.0075,18683.9056,198.7000,0,1
20103.9842,18696.7228,198.7000,0,1
20107.4044,18687.3258,198.7000,0,1
20110.8246,18677.9289,198.7000,0,1
20113.3812,18700.1430,198.7000,0,0
20116.8014,18690.7460,198.7000,0,0
20120.2216,18681.3491,198.7000,0,0
20122.7781,18703.5632,198.7000,0,0
20126.1983,18694.1662,198.7000,0,0
20129.6185,18684.7693,198.7000,0,0
20091.1671,18702.6995,208.7000,0,1
20094.5873,18693.3026,208.7000,0,1
20098.0075,18683.9056,208.7000,0,1
20100.5640,18706.1197,208.7000,0,1
20103.9842,18696.7228,208.7000,0,1
20107.4044,18687.3258,208.7000,0,1
20109.9610,18709.5399,208.7000,0,1
20113.3812,18700.1430,208.7000,0,1
20116.8014,18690.7460,208.7000,0,1
20119.3579,18712.9601,208.7000,0,1
20122.7781,18703.5632,208.7000,0,0
20126.1983,18694.1662,208.7000,0,0
20129.6185,18684.7693,208.7000,0,0
20132.1750,18706.9834,208.7000,0,0
20135.5952,18697.5864,208.7000,0,0
20139.0154,18688.1895,208.7000,0,0
20091.1671,18702.6995,218.7000,0,1
20094.5873,18693.3026,218.7000,1,1
20100.5640,18706.1197,218.7000,0,1
20103.9842,18696.7228,218.7000,0,1
20107.4044,18687.3258,218.7000,0,1
20109.9610,18709.5399,218.7000,0,1
20113.3812,18700.1430,218.7000,0,1
20116.8014,18690.7460,218.7000,0,1
20119.3579,18712.9601,218.7000,0,1
20122.7781,18703.5632,218.7000,0,1
20126.1983,18694.1662,218.7000,0,1
20132.1750,18706.9834,218.7000,0,1
20135.5952,18697.5864,218.7000,0,1
20139.0154,18688.1895,218.7000,0,0
20091.1671,18702.6995,228.7000,1,1
20094.5873,18693.3026,228.7000,1,1
20100.5640,18706.1197,228.7000,0,1
20103.9842,18696.7228,228.7000,0,1
20109.9610,18709.5399,228.7000,0,1
20113.3812,18700.1430,228.7000,0,1
20119.3579,18712.9601,228.7000,0,1
20122.7781,18703.5632,228.7000,0,1
20126.1983,18694.1662,228.7000,0,1
20132.1750,18706.9834,228.7000,0,1
20135.5952,18697.5864,228.7000,0,1
20139.0154,18688.1895,228.7000,0,1
20094.5873,18693.3026,238.7000,1,1
20098.0075,18683.9056,238.7000,1,1
20100.5640,18706.1197,238.7000,0,1
20103.9842,18696.7228,238.7000,0,1
20109.9610,18709.5399,238.7000,0,1
20113.3812,18700.1430,238.7000,0,1
20122.7781,18703.5632,238.7000,0,1
20126.1983,18694.1662,238.7000,0,1
20107.4044,18687.3258,248.7000,0,0
20116.8014,18690.7460,248.7000,0,1
19854.4476,18914.5104,198.7000,0,0
19863.8445,18917.9306,198.7000,0,0
19873.2414,18921.3508,198.7000,0,0
19851.0274,18923.9073,208.7000,0,0
19854.4476,18914.5104,208.7000,0,0
19860.4243,18927.3275,208.7000,0,0
19869.8212,18930.7477,208.7000,0,0
19851.0274,18923.9073,218.7000,0,0
19860.4243,18927.3275,218.7000,0,0
19869.8212,18930.7477,218.7000,0,0
19879.2181,18934.1679,218.7000,1,0
19851.0274,18923.9073,228.7000,0,0
19860.4243,18927.3275,228.7000,0,0
19869.8212,18930.7477,228.7000,0,0
19863.8445,18917.9306,238.7000,0,0
19873.2414,18921.3508,238.7000,0,0
19882.6383,18924.7710,238.7000,0,0
20139.0154,18688.1895,198.7000,0,0
20142.4356,18678.7926,198.7000,0,0
20142.4356,18678.7926,208.7000,0,0
20151.8325,18682.2128,208.7000,0,0
20148.4123,18691.6097,218.7000,0,0
20151.8325,18682.2128,218.7000,0,0
20148.4123,18691.6097,228.7000,0,1
20151.8325,18682.2128,228.7000,0,1
20139.0154,18688.1895,238.7000,0,1
20145.8558,18669.3957,198.7000,0,0
20155.2527,18672.8159,208.7000,0,0
20155.2527,18672.8159,218.7000,0,0
20085.1904,18689.8824,208.7000,1,1
20085.1904,18689.8824,228.7000,1,1
20088.6106,18680.4854,238.7000,0,0
19983.4480,18940.1792,248.7000,1,1
20151.8325,18682.2128,198.7000,0,0
20148.4123,18691.6097,208.7000,0,0
20144.9921,18701.0066,218.7000,0,0
20151.8325,18682.2128,238.7000,0,1
19860.4243,18927.3275,198.7000,0,0
19869.8212,18930.7477,198.7000,0,0
19882.6383,18924.7710,198.7000,1,0
19879.2181,18934.1679,208.7000,1,0
19866.4010,18940.1446,218.7000,0,0
19879.2181,18934.1679,228.7000,0,0
19860.4243,18927.3275,238.7000,0,0
19869.8212,18930.7477,238.7000,0,0
19879.2181,18934.1679,238.7000,0,0
19876.6616,18911.9539,248.7000,0,0
19967.2107,18955.5528,198.7000,1,1
19963.7905,18964.9497,208.7000,1,1
19970.6309,18946.1559,248.7000,1,1
19974.0511,18936.7590,248.7000,1,1
19806.5993,18929.0204,198.7000,0,0
19813.4397,18910.2265,248.7000,0,0
19815.9962,18932.4406,198.7000,0,0
19819.4164,18923.0436,198.7000,0,0
19815.9962,18932.4406,208.7000,0,0
19828.8133,18926.4638,208.7000,0,0
19815.9962,18932.4406,218.7000,0,0
19825.3931,18935.8608,218.7000,0,0
19828.8133,18926.4638,218.7000,0,0
19815.9962,18932.4406,228.7000,0,0
19825.3931,18935.8608,228.7000,0,0
19828.8133,18926.4638,228.7000,0,0
19815.9962,18932.4406,238.7000,0,0
19819.4164,18923.0436,238.7000,0,0
19963.7905,18964.9497,198.7000,1,1
19969.7672,18977.7669,198.7000,1,0
19973.1874,18968.3699,198.7000,1,0
19979.1641,18981.1871,198.7000,0,0
19982.5843,18971.7901,198.7000,0,0
19960.3703,18974.3467,208.7000,1,1
19969.7672,18977.7669,208.7000,1,1
19975.7439,18990.5840,208.7000,1,1
19979.1641,18981.1871,208.7000,1,0
19960.3703,18974.3467,218.7000,1,1
19966.3470,18987.1638,218.7000,1,1
19969.7672,18977.7669,218.7000,1,1
19975.7439,18990.5840,218.7000,1,1
19979.1641,18981.1871,218.7000,1,1
19960.3703,18974.3467,228.7000,1,1
19969.7672,18977.7669,228.7000,1,1
19975.7439,18990.5840,228.7000,1,1
19979.1641,18981.1871,228.7000,1,1
19963.7905,18964.9497,238.7000,1,1
19969.7672,18977.7669,238.7000,1,1
19973.1874,18968.3699,238.7000,1,1
19979.1641,18981.1871,238.7000,1,1
19982.5843,18971.7901,238.7000,1,1
19986.0045,18962.3932,248.7000,1,1
19988.5611,18984.6073,198.7000,0,0
19991.9813,18975.2103,198.7000,0,0
20001.3782,18978.6305,198.7000,0,0
19988.5611,18984.6073,208.7000,0,0
19997.9580,18988.0275,208.7000,0,0
19985.1409,18994.0042,218.7000,1,1
19988.5611,18984.6073,218.7000,1,1
19997.9580,18988.0275,218.7000,1,1
19988.5611,18984.6073,228.7000,1,1
19997.9580,18988.0275,228.7000,1,1
19988.5611,18984.6073,238.7000,1,1
19991.9813,18975.2103,238.7000,1,1
20001.3782,18978.6305,238.7000,1,1
20017.6155,18963.2569,198.7000,0,0
20014.1953,18972.6538,208.7000,0,0
20010.7751,18982.0507,218.7000,0,0
20024.4559,18944.4630,218.7000,1,0
20014.1953,18972.6538,228.7000,1,0
20017.6155,18963.2569,238.7000,1,0
19998.8217,18956.4165,248.7000,1,1
19993.7086,18911.9884,198.7000,1,0
19980.8915,18917.9651,248.7000,1,1
19997.1288,18902.5915,218.7000,1,0
20088.6106,18680.4854,198.7000,1,1
20092.0308,18671.0885,198.7000,1,1
20079.2137,18677.0652,218.7000,1,1
19721.1632,18929.8495,198.7000,0,0
19727.1400,18942.6667,198.7000,0,0
19730.5602,18933.2697,198.7000,0,0
19736.5369,18946.0869,198.7000,0,0
19745.9338,18949.5071,198.7000,0,0
19717.7430,18939.2465,208.7000,0,0
19721.1632,18929.8495,208.7000,0,0
19723.7198,18952.0636,208.7000,0,0
19727.1400,18942.6667,208.7000,0,0
19733.1167,18955.4838,208.7000,0,0
19736.5369,18946.0869,208.7000,0,0
19742.5136,18958.9040,208.7000,0,0
19745.9338,18949.5071,208.7000,0,0
19755.3307,18952.9273,208.7000,0,0
19714.3228,18948.6434,218.7000,0,0
19717.7430,18939.2465,218.7000,0,0
19721.1632,18929.8495,218.7000,0,0
19723.7198,18952.0636,218.7000,0,0
19727.1400,18942.6667,218.7000,0,0
19733.1167,18955.4838,218.7000,0,0
19742.5136,18958.9040,218.7000,0,0
19751.9105,18962.3242,218.7000,0,0
19717.7430,18939.2465,228.7000,0,0
19721.1632,18929.8495,228.7000,0,0
19723.7198,18952.0636,228.7000,0,0
19727.1400,18942.6667,228.7000,0,0
19733.1167,18955.4838,228.7000,0,0
19736.5369,18946.0869,228.7000,0,0
19742.5136,18958.9040,228.7000,0,0
19755.3307,18952.9273,228.7000,0,0
19721.1632,18929.8495,238.7000,0,0
19724.5834,18920.4526,238.7000,0,0
19727.1400,18942.6667,238.7000,0,0
19730.5602,18933.2697,238.7000,0,0
19733.1167,18955.4838,238.7000,0,0
19736.5369,18946.0869,238.7000,0,0
19745.9338,18949.5071,238.7000,0,0
19739.9571,18936.6899,248.7000,0,0
19986.8682,18930.7822,248.7000,1,1
19971.4946,18914.5449,248.7000,0,1
19755.3307,18952.9273,198.7000,0,0
19768.1479,18946.9505,198.7000,0,0
19764.7277,18956.3475,208.7000,0,0
19774.1246,18959.7677,208.7000,0,0
19764.7277,18956.3475,218.7000,0,0
19774.1246,18959.7677,218.7000,0,0
19764.7277,18956.3475,228.7000,0,0
19774.1246,18959.7677,228.7000,0,0
19755.3307,18952.9273,238.7000,0,0
19764.7277,18956.3475,238.7000,0,0
19777.5448,18950.3707,238.7000,0,0
19762.1712,18934.1334,248.7000,0,0
20010.7751,18982.0507,198.7000,0,0
20014.1953,18972.6538,198.7000,0,0
20021.0357,18953.8600,198.7000,0,0
20010.7751,18982.0507,208.7000,0,0
20023.5922,18976.0740,208.7000,0,0
20027.0124,18966.6771,208.7000,0,0
20007.3549,18991.4477,218.7000,0,1
20020.1720,18985.4709,218.7000,0,1
20023.5922,18976.0740,218.7000,0,0
20027.0124,18966.6771,218.7000,0,0
20030.4326,18957.2802,218.7000,0,0
20010.7751,18982.0507,228.7000,1,1
20023.5922,18976.0740,228.7000,0,0
20027.0124,18966.6771,228.7000,0,0
20010.7751,18982.0507,238.7000,1,1
20014.1953,18972.6538,238.7000,1,1
20021.0357,18953.8600,238.7000,1,0
20064.7037,18629.2169,198.7000,0,0
20061.2835,18638.6138,208.7000,0,0
19987.7319,18899.1713,238.7000,1,1
20076.6571,18654.8512,198.7000,1,1
20086.0541,18658.2714,198.7000,1,1
20067.2602,18651.4310,208.7000,0,0
20073.2369,18664.2481,208.7000,1,1
20076.6571,18654.8512,208.7000,1,1
20063.8400,18660.8279,218.7000,0,0
20067.2602,18651.4310,218.7000,0,0
20073.2369,18664.2481,218.7000,0,1
20067.2602,18651.4310,228.7000,0,0
20073.2369,18664.2481,228.7000,0,0
20067.2602,18651.4310,238.7000,0,0
20082.6339,18667.6683,238.7000,0,0
20070.6804,18642.0340,198.7000,0,0
20080.0773,18645.4542,198.7000,1,0
20070.6804,18642.0340,208.7000,0,0
19764.7277,18956.3475,198.7000,0,0
19774.1246,18959.7677,198.7000,0,0
19777.5448,18950.3707,198.7000,0,0
19786.9417,18953.7909,198.7000,0,0
19790.3619,18944.3940,198.7000,0,0
19761.3075,18965.7444,208.7000,0,0
19770.7044,18969.1646,208.7000,0,0
19783.5215,18963.1879,208.7000,0,0
19786.9417,18953.7909,208.7000,0,0
19799.7589,18947.8142,208.7000,0,0
19761.3075,18965.7444,218.7000,0,0
19770.7044,18969.1646,218.7000,0,0
19783.5215,18963.1879,218.7000,0,0
19786.9417,18953.7909,218.7000,0,0
19796.3387,18957.2111,218.7000,0,0
19761.3075,18965.7444,228.7000,0,0
19770.7044,18969.1646,228.7000,0,0
19783.5215,18963.1879,228.7000,0,0
19786.9417,18953.7909,228.7000,0,0
19796.3387,18957.2111,228.7000,0,0
19799.7589,18947.8142,228.7000,0,0
19774.1246,18959.7677,238.7000,0,0
19786.9417,18953.7909,238.7000,0,0
19790.3619,18944.3940,238.7000,0,0
19768.1479,18946.9505,248.7000,0,0
19771.5681,18937.5536,248.7000,0,0
19980.0278,18949.5761,248.7000,1,1
19961.2340,18942.7357,248.7000,1,1
19950.9734,18970.9265,218.7000,1,1
19976.6076,18958.9730,248.7000,1,1
19784.3852,18931.5769,248.7000,0,0
19828.8133,18926.4638,198.7000,0,0
19832.2335,18917.0669,198.7000,0,0
19841.6304,18920.4871,198.7000,0,0
19845.0506,18911.0902,198.7000,0,0
19838.2102,18929.8840,208.7000,0,0
19841.6304,18920.4871,208.7000,0,0
19838.2102,18929.8840,218.7000,0,0
19838.2102,18929.8840,228.7000,0,0
19841.6304,18920.4871,228.7000,0,0
19828.8133,18926.4638,238.7000,0,0
19841.6304,18920.4871,238.7000,0,0
19733.1167,18955.4838,198.7000,0,0
19742.5136,18958.9040,198.7000,0,0
19751.9105,18962.3242,198.7000,0,0
19761.3075,18965.7444,198.7000,0,0
19729.6965,18964.8807,208.7000,0,0
19739.0934,18968.3009,208.7000,0,0
19748.4903,18971.7211,208.7000,0,0
19751.9105,18962.3242,208.7000,0,0
19757.8873,18975.1413,208.7000,0,0
19729.6965,18964.8807,218.7000,0,0
19739.0934,18968.3009,218.7000,0,0
